Request ID,User Define Status,Techinical Status,Target Status,DTP,Created On ,Created Date,Last Changed By ,Start Time ,Finish Time ,Last Execution Time,Lines Read,Lines Transferred,Source,Source Type,Target,Target Type,PROCESSMODE,Request ID
891,4,4,2,DTP_003N7L7ESY9JE9SX2GCM2A9G4,"2,02,50,31,20,94,412",20250312,BEST,"2,02,50,31,20,94,657.10","2,02,50,31,20,94,700.80",20250312,20,20,ZDS_COMP                      NEW FLAT,DTASRC,ZDS_CCUBE,CUBE,3,DTPR_0HHXTI3ENGA4YFTGK7IQFGWVH
893,2,2,2,DTP_003N7L7ESY9JE9SX2GCM2A9G4,"2,02,50,31,20,94,412",20250312,BEST,"2,02,50,31,20,95,555.20","2,02,50,31,20,95,559.30",20250312,20,17,ZDS_COMP                      NEW FLAT,DTASRC,ZDS_CCUBE,CUBE,3,DTPR_9SBRIQFZNU1YO2ZCEMAY68VVX
894,2,2,2,DTP_003N7L7ESY9HNZGP48N7I0PQO,"2,02,50,31,21,05,740",20250312,BEST,"2,02,50,31,21,05,740.30","2,02,50,31,21,05,748.70",20250312,17,17,ZDS_CCUBE,CUBE,EMP_TRANS,DEST,8,DTPR_0ONOWSLK7GHJ2IL4F2NL8UBFX
895,2,2,2,DTP_003N7L7ESY9HNZGP9BBGDG66W,"2,02,50,31,21,05,904",20250312,BEST,"2,02,50,31,21,05,904.50","2,02,50,31,21,05,912.60",20250312,40,40,ZSALESAD,ADSO,ZMSH_SAL,CUBE,1,DTPR__20250312105904000008000
899,4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,31,21,73,708.60",0,20250312,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_8KO2E103T9SZUCPAPACO21KRX
906,2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,31,21,93,055.10","2,02,50,31,21,93,059.40",20250312,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_4D3I6MORC5GXQV5CQ5R8TROFH
913,2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,31,31,93,055.40","2,02,50,31,31,93,059.80",20250313,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_03NIB4VIDJTN7RR3YGJBYFZVX
920,2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,31,41,93,057.10","2,02,50,31,41,93,101.40",20250314,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_9IRZJRR3K9CPYDCGNJITB6ICT
928,2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,31,51,93,058.60","2,02,50,31,51,93,103.10",20250315,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_2PFGTR4TN325WULAOQ8MF3HBH
950,2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,31,61,93,059.60","2,02,50,31,61,93,104.20",20250316,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_4DDE8PWFTTAD2YXZ8OHTKYTF1
952,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,62,201",20250317,BEST,"2,02,50,31,71,62,201.30","2,02,50,31,71,62,206.10",20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,E,DTPR_6G6MALF4H4B38UCV33ZNQMG6L
953,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,62,201",20250317,BEST,"2,02,50,31,71,62,608.80",0,20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,,DTPR_9GVNUJFEFL3AKLNHXP5CP49D9
954,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,62,201",20250317,BEST,"2,02,50,31,71,62,615.20","2,02,50,31,71,62,619.70",20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,E,DTPR_ANI6T6N9V7WPG1AQ6VBTJL4KT
955,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,001",20250317,BEST,"2,02,50,31,71,63,001.70",0,20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,,DTPR_39ZGWWHVL4P1MOBLMPQDENVJH
956,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,001",20250317,BEST,"2,02,50,31,71,63,009.00","2,02,50,31,71,63,009.90",20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,1,DTPR_4KVG67MXRIZSSGBYB7BVXS12L
957,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,001",20250317,BEST,"2,02,50,31,71,63,027.80",0,20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,,DTPR_51X9CVBOQKX5XTSG0H02OD6CT
958,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,001",20250317,BEST,"2,02,50,31,71,63,033.10","2,02,50,31,71,63,033.90",20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,1,DTPR_68JSBIJK67QKT9FO9N6JIU1KD
959,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,001",20250317,BEST,"2,02,50,31,71,63,132.90",0,20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,,DTPR_5983NTT43Z0OZJY4APS0ARP0T
960,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,001",20250317,BEST,"2,02,50,31,71,63,138.70","2,02,50,31,71,63,139.50",20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,1,DTPR_6FUMMH0ZJLU3UZLCJVYH58K8D
961,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,216",20250317,BEST,"2,02,50,31,71,63,216.40",0,20250317,0,0,Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,,DTPR_7SVC144N3DVJ5XS9G19IIOCX9
962,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,216",20250317,BEST,"2,02,50,31,71,63,222.40","2,02,50,31,71,64,038.20",20250317,"14,999","14,999",Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,1,DTPR_8ZHUZRCIJ0OY1DFHP7FZD584T
964,4,4,4,DTP_003N7L7ESYA9FJGHLTTO7RDVW,"2,02,50,31,71,63,600",20250317,BEST,"2,02,50,31,71,63,600.10","2,02,50,31,71,63,844.80",20250317,"46,619","31,620",Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,1,DTPR_9ZQIAU23NDZCAK97V4BNGLSVH
966,4,4,4,DTP_003N7L7ESYA9FJGGY7WG5ENZC,"2,02,50,31,71,63,216",20250317,BEST,"2,02,50,31,71,64,251.90","2,02,50,31,81,61,904.50",20250317,"46,619","31,620",Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,1,DTPR_40PJEQ0FZGQUCMK053OIMFZVX
973,2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,31,71,93,101.30","2,02,50,31,71,93,105.90",20250317,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_7V4UK6CGD3DX6N5GVYZ8TZ1WT
974,5,2,2,DTP_003N7L7ESYA7P93S1GRRMOP0I,"2,02,50,31,81,13,032",20250318,BEST,"2,02,50,31,81,13,032.70","2,02,50,31,81,13,037.30",20250318,0,0,ZJ_AOFRS,ADSO,Z_CUBE,CUBE,1,DTPR__20250318113033000001000
975,5,2,2,DTP_003N7L7ESYA7P93S1GRRMOP0I,"2,02,50,31,81,13,317",20250318,BEST,"2,02,50,31,81,13,316.90","2,02,50,31,81,13,320.70",20250318,0,0,ZJ_AOFRS,ADSO,Z_CUBE,CUBE,1,DTPR__20250318113317000004000
976,5,2,2,DTP_003N7L7ESYA7P93S1GRRMOP0I,"2,02,50,31,81,13,317",20250318,BEST,"2,02,50,31,81,13,458.40","2,02,50,31,81,13,500.60",20250318,0,0,ZJ_AOFRS,ADSO,Z_CUBE,CUBE,1,DTPR__20250318113458000004000
977,5,2,2,DTP_003N7L7ESYA7P93S1GRRMOP0I,"2,02,50,31,81,13,317",20250318,BEST,"2,02,50,31,81,13,737.90","2,02,50,31,81,13,741.20",20250318,0,0,ZJ_AOFRS,ADSO,Z_CUBE,CUBE,1,DTPR__20250318113738000001000
978,5,2,2,DTP_003N7L7ESYA7P93S1GRRMOP0I,"2,02,50,31,81,13,317",20250318,BEST,"2,02,50,31,81,13,757.10","2,02,50,31,81,13,758.90",20250318,0,0,ZJ_AOFRS,ADSO,Z_CUBE,CUBE,1,DTPR__20250318113757000004000
979,2,2,2,DTP_003N7L7ESYA7P93TGHPKTEGBB,"2,02,50,31,81,15,929",20250318,BEST,"2,02,50,31,81,15,929.10","2,02,50,31,81,15,932.70",20250318,10,10,ZJ_AOFRS,ADSO,Z_CUBE,CUBE,1,DTPR__20250318115929000008000
983,4,4,2,DTP_003N7L7ESYA7P9DXYNHSW0KXC,"2,02,50,31,81,52,054",20250318,BEST,"2,02,50,31,81,52,054.30","2,02,50,31,81,52,104.80",20250318,"34,998","34,998",Z_PRDCUT,ADSO,ZG_SALESS,CUBE,1,DTPR__20250318152054000008000
984,2,2,2,DTP_003N7L7ESYA7P9DXYNHSW0KXC,"2,02,50,31,81,53,037",20250318,BEST,"2,02,50,31,81,53,037.50","2,02,50,31,81,53,046.50",20250318,"34,998","34,998",Z_PRDCUT,ADSO,ZG_SALESS,CUBE,1,DTPR__20250318153038000001000
985,4,4,4,DTP_003N7L7ESYA7P9E0PZ96SQWFT,"2,02,50,31,81,61,737",20250318,BEST,"2,02,50,31,81,61,737.10","2,02,50,31,81,62,125.30",20250318,"31,620","31,620",Z_DELTA                       NEW FLAT,DTASRC,Z_DELTAL,ODSO,8,DTPR_57CD7B3CT03V8HL0IKVMRB88D
988,8,8,2,DTP_003N7L7ESYA7P9E2F2H5JY69S,"2,02,50,31,81,65,244",20250318,BEST,"2,02,50,31,81,65,244.80","2,02,50,31,81,65,248.40",20250318,9,9,Z_STORECL                     NEW FLAT,DTASRC,CALS,ODSO,8,DTPR_ACF9SQL7GJORDOZED3OJW0N71
991,2,2,2,DTP_003N7L7ESYA7P9E4MBM1ZN7C9,"2,02,50,31,81,74,344",20250318,BEST,"2,02,50,31,81,74,344.30","2,02,50,31,81,74,346.20",20250318,0,0,ZJ_OFRS                       NEW FLAT,DTASRC,ZJ_CLDSO,ODSO,1,DTPR_3NY2XIUWQU8F4KAS2W3KETS31
992,2,2,2,DTP_003N7L7ESYA7P9E4MBM1ZN7C9,"2,02,50,31,81,74,344",20250318,BEST,"2,02,50,31,81,74,720.40","2,02,50,31,81,74,722.30",20250318,0,0,ZJ_OFRS                       NEW FLAT,DTASRC,ZJ_CLDSO,ODSO,1,DTPR_47D0BYIJYWHOZINBRBG088QR1
993,2,2,2,DTP_003N7L7ESYA7P9E54TGQ2PAMA,"2,02,50,31,81,74,945",20250318,BEST,"2,02,50,31,81,74,945.40","2,02,50,31,81,74,949.20",20250318,10,10,ZJ_OFRS                       NEW FLAT,DTASRC,ZJ_CLDSO,ODSO,8,DTPR_65OZ7X858HXTQ6NUS1UA0WZ1P
"1,000",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,31,81,93,100.60","2,02,50,31,81,93,104.70",20250318,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_28P1NBK19CS6SEQUV9XLX3HPP
"1,001",2,2,2,DTP_003N7L7ESYA7P9FNQNL4D1UF0,"2,02,50,31,91,23,803",20250319,BEST,"2,02,50,31,91,23,803.00","2,02,50,31,91,23,809.60",20250319,40,40,ZMSH_SAL,CUBE,ZSALES_OH,DEST,8,DTPR_BOE81PFTFJHCCZBL85IAO5SVH
"1,002",2,2,2,DTP_003N7L7ESYA7P9FNQNL4D1UF0,"2,02,50,31,91,24,254",20250319,BEST,"2,02,50,31,91,24,254.60","2,02,50,31,91,24,256.70",20250319,40,40,ZMSH_SAL,CUBE,ZSALES_OH,DEST,0,DTPR_E7P5KSNS896XWEJHKJ5CK7Z3H
"1,005",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,31,91,73,737.40",0,20250319,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_CJA4XW9TYLWGG8XRU2PWOIR1P
"1,013",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,31,91,93,102.40","2,02,50,31,91,93,104.90",20250319,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_986R4IY34E7BQO93YZLDB9ENH
"1,014",2,2,2,DTP_003N7L7ESYA9FJVU2OLGGEUPS,"2,02,50,32,01,24,048",20250320,BEST,"2,02,50,32,01,24,048.20","2,02,50,32,01,24,103.40",20250320,"31,620","31,620",MSTTXT                        NEW FLAT,DTASRC,Z_TRNID,IOBJA,8,DTPR_CMD1WQMTULDHOQAUQQ4X26TM5
"1,015",2,2,2,DTP_003N7L7ESYA9FJVU2OLGGEUPS,"2,02,50,32,01,53,245",20250320,BEST,"2,02,50,32,01,53,244.70","2,02,50,32,01,53,258.80",20250320,"31,620","31,620",MSTTXT                        NEW FLAT,DTASRC,Z_TRNID,IOBJA,8,DTPR_4I5FQYSZ8X5KWUUN5OEUDOWVH
"1,022",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,01,93,103.60","2,02,50,32,01,93,108.30",20250320,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_1L9CT3CZZ1BT0SGV2QYMFI1YL
"1,032",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,11,93,105.60","2,02,50,32,11,93,109.30",20250321,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_87CUMZT1GVJ0AFWD4YQ8X1ENH
"1,039",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,21,93,105.40","2,02,50,32,21,93,108.80",20250322,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_EU2787FJ3MI4DOB8YQ4V99GML
"1,048",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,31,93,105.80","2,02,50,32,31,93,108.90",20250323,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_6ELZLLJRVKOVOQZ3VLGFOE4BX
"1,051",4,4,4,DTP_003N7L7ESYA7P9ZEHXZWU6CCV,"2,02,50,32,41,51,255",20250324,BEST,"2,02,50,32,41,51,255.90","2,02,50,32,41,51,559.20",20250324,0,0,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZDSO_A_P,ODSO,3,DTPR_BOF4PLWT2M401P4CKX0WO31BH
"1,053",4,4,4,DTP_003N7L7ESYA7P9ZEL8TOB0AVN,"2,02,50,32,41,51,456",20250324,BEST,"2,02,50,32,41,51,456.50","2,02,50,32,41,51,620.30",20250324,3,1,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZDSO_A_P,ODSO,3,DTPR_1TLZA5BXQJUPNU1E0G5E0GGVH
"1,054",4,4,4,DTP_003N7L7ESYA7P9ZG92AFAWDK5,"2,02,50,32,41,54,909",20250324,BEST,"2,02,50,32,41,54,909.00","2,02,50,32,41,55,955.00",20250324,0,0,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_DNQFGXMQ8NGR3W4BTRQGJU3QL
"1,056",4,4,4,DTP_003N7L7ESYA7P9ZGHMVNY1YGQ,"2,02,50,32,41,55,405",20250324,BEST,"2,02,50,32,41,55,405.90","2,02,50,32,41,55,954.10",20250324,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_8E232SHDYK824VMJFVGND0HGT
"1,057",4,4,4,DTP_003N7L7ESYA7P9ZGWQFR1ROPW,"2,02,50,32,41,60,247",20250324,BEST,"2,02,50,32,41,60,247.70","2,02,50,32,41,60,404.10",20250324,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_1O8Z9B9GUVANE7RTQ1UZVCL7X
"1,058",4,4,4,DTP_003N7L7ESYA7P9ZH40AXZF5YZ,"2,02,50,32,41,60,655",20250324,BEST,"2,02,50,32,41,60,655.40","2,02,50,32,41,60,811.10",20250324,3,3,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_ELLOV97BK5I21UL7GNOAIQQ99
"1,059",4,4,4,DTP_003N7L7ESYA7P9ZHIE0MMH253,"2,02,50,32,41,61,512",20250324,BEST,"2,02,50,32,41,61,512.40","2,02,50,32,41,61,921.10",20250324,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_5LDOMEHG7NEAX3FWKO4TUHAI5
"1,060",4,4,4,DTP_003N7L7ESYA7P9ZK2KFJFN854,"2,02,50,32,41,70,800",20250324,BEST,"2,02,50,32,41,70,800.70","2,02,50,32,41,70,927.30",20250324,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_DH5YFYVOMBND0ISN407US2FZH
"1,061",4,4,4,DTP_003N7L7ESYA7P9ZKA1H91HQ84,"2,02,50,32,41,71,224",20250324,BEST,"2,02,50,32,41,71,224.30","2,02,50,32,41,73,610.20",20250324,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_3NP3GAVBV57HQP55PAS5OEOVH
"1,062",4,4,4,DTP_003N7L7ESYA7P9ZLISR4OYQUY,"2,02,50,32,41,73,804",20250324,BEST,"2,02,50,32,41,73,804.70","2,02,50,32,41,74,136.10",20250324,3,3,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_5BDQE15G2PN9KRZ27GGL1FCDP
"1,063",4,4,4,DTP_003N7L7ESYA7P9ZLISR4OYQUY,"2,02,50,32,41,73,804",20250324,BEST,"2,02,50,32,41,74,342.10","2,02,50,32,51,24,255.70",20250324,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_AG5JK2NMHTUAIG44KE3IOYOOD
"1,064",4,4,4,DTP_003N7L7ESY9JE99JEYW2KEQNX,"2,02,50,32,41,81,119",20250324,BEST,"2,02,50,32,41,81,119.30","2,02,50,32,41,81,132.90",20250324,0,0,ZG_GER,HCPR,ZG_GERCB,CUBE,1,DTPR_186SQFYJL4YWDN0YSMBUZSX2L
"1,065",4,4,4,DTP_003N7L7ESY9JE99JEYW2KEQNX,"2,02,50,32,41,81,119",20250324,BEST,"2,02,50,32,41,81,320.40",0,20250324,0,0,ZG_GER,HCPR,ZG_GERCB,CUBE,,DTPR_B60RFOYV7JB4YYXDBBV0RTYZX
"1,066",4,4,3,DTP_003N7L7ESY9JE99JEYW2KEQNX,"2,02,50,32,41,81,119",20250324,BEST,"2,02,50,32,41,81,324.80","2,02,50,32,41,82,201.30",20250324,0,0,ZG_GER,HCPR,ZG_GERCB,CUBE,1,DTPR_BN2KMCNM6L8I4CDV0LJ7IF4A5
"1,067",4,4,3,DTP_003N7L7ESYA7P9ZNEDPAQKK5L,"2,02,50,32,41,81,729",20250324,BEST,"2,02,50,32,41,81,729.30","2,02,50,32,41,81,735.50",20250324,0,0,ZG_GER,HCPR,ZG_GERCB,CUBE,1,DTPR_1MW4DMMS5YQ5NLB5M0JIXQ165
"1,068",4,4,2,DTP_003N7L7ESYA7P9ZNM0K753G2H,"2,02,50,32,41,82,134",20250324,BEST,"2,02,50,32,41,82,134.60","2,02,50,32,41,82,145.10",20250324,"62,884","62,884",ZG_GER,HCPR,ZG_GERCB,CUBE,1,DTPR_5LBAUPFHKHOO98JFYYBFTCLM5
"1,069",4,4,2,DTP_003N7L7ESYA7P9ZNM0K753G2H,"2,02,50,32,41,82,630",20250324,BEST,"2,02,50,32,41,82,630.40","2,02,50,32,41,82,639.30",20250324,"62,909","62,909",ZG_GER,HCPR,ZG_GERCB,CUBE,1,DTPR_E4LDMQE1LI1NYTRMHZ4YNYS19
"1,076",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,32,41,93,107.10","2,02,50,32,41,93,111.40",20250324,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_20WU7V6TZ398OKXX8AN8WDSH9
"1,077",8,8,2,DTP_003N7L7ESYA7P9ZNM0K753G2H,"2,02,50,32,41,82,630",20250324,BEST,"2,02,50,32,50,94,406.10","2,02,50,32,50,94,413.10",20250325,"62,884","62,884",ZG_GER,HCPR,ZG_GERCB,CUBE,1,DTPR_5Y31ZS2RUIRU8CS8BT4FRMCTP
"1,079",4,4,4,DTP_003N7L7ESYA9FKF6USUMLRVFA,"2,02,50,32,51,02,804",20250325,BEST,"2,02,50,32,51,02,804.40","2,02,50,32,51,02,927.60",20250325,3,5,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_0OEPLMXFKFJ59CAFXWUMKSQJX
"1,080",4,4,4,DTP_003N7L7ESYA9FKF7DH67RENEO,"2,02,50,32,51,03,832",20250325,BEST,"2,02,50,32,51,03,832.90","2,02,50,32,51,04,130.10",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_2XWLHCE9DKFU0F88I9JM49RVX
"1,081",4,4,4,DTP_003N7L7ESYA9FKF7DH67RENEO,"2,02,50,32,51,04,139",20250325,BEST,"2,02,50,32,51,04,139.70","2,02,50,32,51,22,156.10",20250325,3,3,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_68J5XTWMSYLUKPVZE3E4P75NX
"1,082",4,4,4,DTP_003N7L7ESYA9FKF7DH67RENEO,"2,02,50,32,51,22,217",20250325,BEST,"2,02,50,32,51,22,217.70","2,02,50,32,51,22,446.10",20250325,3,5,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_CVM1A9DEQAB2K81RZVEPEG8KT
"1,083",4,4,4,DTP_003N7L7ESYA9FKF7DH67RENEO,"2,02,50,32,51,22,217",20250325,BEST,"2,02,50,32,51,22,749.50","2,02,50,32,51,24,911.20",20250325,3,6,ZDS_ACT_PLN                   NEW FLAT,DTASRC,ZIC_A_P,CUBE,3,DTPR_7QD4RQJJBYPXJC0PD137P0I99
"1,085",4,4,4,DTP_003N7L7ESYA9FKFDI1QWS1TCW,"2,02,50,32,51,24,514",20250325,BEST,"2,02,50,32,51,24,514.00","2,02,50,32,51,24,645.10",20250325,3,4,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_7K5UM43JZ3M4UCWE72HZDF8FH
"1,087",4,4,4,DTP_003N7L7ESYA9FKFDRDMHMMWA9,"2,02,50,32,51,25,043",20250325,BEST,"2,02,50,32,51,25,043.30","2,02,50,32,51,25,205.50",20250325,3,4,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_DWBFL93KCCAEDGXUIFCYCV5GT
"1,088",4,4,4,DTP_003N7L7ESYA9FKFDRDMHMMWA9,"2,02,50,32,51,25,043",20250325,BEST,"2,02,50,32,51,25,313.40","2,02,50,32,51,25,403.10",20250325,3,5,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_AZF3C1ZWMYALRZXZQIJQ82AGD
"1,089",4,4,4,DTP_003N7L7ESYA9FKFDRDMHMMWA9,"2,02,50,32,51,25,043",20250325,BEST,"2,02,50,32,51,25,503.20","2,02,50,32,51,42,248.20",20250325,3,5,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_1PA3V8IRKLD8LD4D8H4WM79F1
"1,091",4,4,4,DTP_003N7L7ESYA9FKFJ84MRXJGRG,"2,02,50,32,51,44,334",20250325,BEST,"2,02,50,32,51,44,334.00","2,02,50,32,51,44,649.10",20250325,3,5,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_0K65O94Q8B4SET3V5QWW81D9P
"1,093",4,4,4,DTP_003N7L7ESYA9FKFJ84MRXJGRG,"2,02,50,32,51,44,334",20250325,BEST,"2,02,50,32,51,44,753.00","2,02,50,32,51,44,833.10",20250325,3,5,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_5AWO0G1QEX1X8PN6AAMS5PCOD
"1,094",4,4,4,DTP_003N7L7ESYA9FKFJ84MRXJGRG,"2,02,50,32,51,44,947",20250325,BEST,"2,02,50,32,51,44,947.50","2,02,50,32,51,45,025.40",20250325,3,4,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_8US8WDPCPTI5V0KV1T66P3YB1
"1,095",4,4,2,DTP_003N7L7ESYA9FKFJNBRMPTJGD,"2,02,50,32,51,45,217",20250325,BEST,"2,02,50,32,51,45,217.50","2,02,50,32,51,45,221.50",20250325,3,4,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_3ZSA9IV5SG3OQROFHY192SOKT
"1,097",4,4,4,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,53,048",20250325,BEST,"2,02,50,32,51,53,048.80","2,02,50,32,51,53,207.10",20250325,3,4,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_74XOG0SAAFAZBGGL70FC4TB3H
"1,098",4,4,4,DTP_003N7L7ESYA9FKFLIMYZ4I1QQ,"2,02,50,32,51,53,302",20250325,BEST,"2,02,50,32,51,53,302.90","2,02,50,32,51,54,027.10",20250325,3,2,ZDS_ACT_PLN                   NEW FLAT,DTASRC,C_ZIC_A_P,CUBE,3,DTPR_2T623B0S5OZ9OLRDSHOK0AGDP
