TRANID,OBJVERS,RULEID,SEQNR,GROUPID,GROUPTYPE,FIELD_USAGE,RULETYPE,REF_RULE,AGGR,NO_CONV,AMDP,ABAP
01PNCWTTU0W9TLC85SPC0BMUY3I31CHY,A,5,6,1,S,,DIRECT,0,MOV,,,
01PNCWTTU0W9TLC85SPC0BMUY3I31CHY,A,6,7,1,S,,DIRECT,0,MOV,,,
01PNCWTTU0W9TLC85SPC0BMUY3I31CHY,A,7,8,1,S,,DIRECT,0,MOV,,,
01PNCWTTU0W9TLC85SPC0BMUY3I31CHY,A,8,9,1,S,,DIRECT,0,MOV,,,
01PNCWTTU0W9TLC85SPC0BMUY3I31CHY,A,9,10,1,S,,DIRECT,0,MOV,,,
01PNCWTTU0W9TLC85SPC0BMUY3I31CHY,A,10,11,1,S,,DIRECT,0,MOV,,,
01PNCWTTU0W9TLC85SPC0BMUY3I31CHY,A,11,12,1,S,,DIRECT,0,MOV,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,1,2,1,S,,TIME,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,2,3,1,S,,DIRECT,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,3,4,1,S,,TIME,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,4,5,1,S,,TIME,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,5,6,1,S,,TIME,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,6,7,1,S,,TIME,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,7,8,1,S,,DIRECT,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,8,9,1,S,,DIRECT,0,MAX,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,9,10,1,S,,DIRECT,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,10,11,1,S,,DIRECT,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,11,12,1,S,,CONSTANT,0,,,,
01QJIYYX2WMDIB24LLCDP7IL3HW0G23A,A,12,13,1,S,,TIME,0,,,,
01SMOTBIT0KPR1JBGNTPTL5N040D0O7K,A,1,2,1,S,,DIRECT,0,,,,
01SMOTBIT0KPR1JBGNTPTL5N040D0O7K,A,2,3,1,S,,DIRECT,0,,,,
01SMOTBIT0KPR1JBGNTPTL5N040D0O7K,A,3,4,1,S,,DIRECT,0,SUM,,,
01SMOTBIT0KPR1JBGNTPTL5N040D0O7K,A,4,5,1,S,,DIRECT,0,SUM,,,
01SMOTBIT0KPR1JBGNTPTL5N040D0O7K,A,5,6,1,S,,DIRECT,0,SUM,,,
01SMOTBIT0KPR1JBGNTPTL5N040D0O7K,A,6,7,1,S,,TIME,0,,,,
01U9I9MPSD9T7Y5WE5A6Z0LF6BWBC2K6,A,1,2,1,S,,DIRECT,0,MOV,,,
01U9I9MPSD9T7Y5WE5A6Z0LF6BWBC2K6,A,2,3,1,S,,DIRECT,0,,,,
01WCVZG0B5DSU66VFJFGUUDK9DABKHJE,A,1,2,1,S,,DIRECT,0,,,,
01WCVZG0B5DSU66VFJFGUUDK9DABKHJE,A,2,3,1,S,,DIRECT,0,MOV,,,
01WCVZG0B5DSU66VFJFGUUDK9DABKHJE,A,3,4,1,S,,DIRECT,0,,,,
01Y3RYO0TRNAL5MR9AA4CW1074KVHJIV,A,1,2,1,T,,DIRECT,0,MOV,,,
01Y3RYO0TRNAL5MR9AA4CW1074KVHJIV,A,2,3,2,S,,DIRECT,0,,,,
01Y3RYO0TRNAL5MR9AA4CW1074KVHJIV,A,3,4,2,S,,DIRECT,0,MOV,,,
01Y3RYO0TRNAL5MR9AA4CW1074KVHJIV,A,4,5,2,S,,DIRECT,0,MOV,,,
01Y3RYO0TRNAL5MR9AA4CW1074KVHJIV,A,5,6,2,S,,DIRECT,0,MOV,,,
01Z6EK23DRMB6PYCD87DP1DS99H1CTKE,A,1,2,1,S,,DIRECT,0,,,,
01Z6EK23DRMB6PYCD87DP1DS99H1CTKE,A,2,3,1,S,,DIRECT,0,MOV,,,
01Z6EK23DRMB6PYCD87DP1DS99H1CTKE,A,3,4,1,S,,DIRECT,0,MOV,,,
01Z6EK23DRMB6PYCD87DP1DS99H1CTKE,A,4,5,1,S,,DIRECT,0,MOV,,,
01Z6EK23DRMB6PYCD87DP1DS99H1CTKE,A,5,6,1,S,,DIRECT,0,MOV,,,
01Z6EK23DRMB6PYCD87DP1DS99H1CTKE,A,6,7,1,S,,DIRECT,0,MOV,,,
01Z6EK23DRMB6PYCD87DP1DS99H1CTKE,A,7,9,2,T,,CONSTANT,0,MOV,,,
01Z6EK23DRMB6PYCD87DP1DS99H1CTKE,A,8,8,1,S,,ROUTINE,0,MOV,,,X
022X2EWRZYHT6KZA39NXYDOYQ0CZF7Y2,A,1,2,1,S,,DIRECT,0,MOV,,,
022X2EWRZYHT6KZA39NXYDOYQ0CZF7Y2,A,2,3,1,S,,DIRECT,0,,,,
022X2EWRZYHT6KZA39NXYDOYQ0CZF7Y2,A,3,4,1,S,,DIRECT,0,,,,
025QX98VFCZS5UI2WLTQ63T81DBY6GGJ,A,1,2,1,S,,DIRECT,0,,,,
025QX98VFCZS5UI2WLTQ63T81DBY6GGJ,A,2,3,1,S,,DIRECT,0,MOV,,,
025QX98VFCZS5UI2WLTQ63T81DBY6GGJ,A,3,4,1,S,,DIRECT,0,MOV,,,
025QX98VFCZS5UI2WLTQ63T81DBY6GGJ,A,4,5,1,S,,DIRECT,0,MOV,,,
025QX98VFCZS5UI2WLTQ63T81DBY6GGJ,A,5,6,2,T,,CONSTANT,0,MOV,,,
025VRXNXTEJBMLBN6P5FOLYELATHTCRU,A,1,2,1,S,,DIRECT,0,MOV,,,
025VRXNXTEJBMLBN6P5FOLYELATHTCRU,A,2,3,1,S,,DIRECT,0,MOV,,,
025VRXNXTEJBMLBN6P5FOLYELATHTCRU,A,3,4,1,S,,DIRECT,0,MOV,,,
025VRXNXTEJBMLBN6P5FOLYELATHTCRU,A,4,5,1,S,,DIRECT,0,,,,
0262BWEG420NB7Y80FCZKGCTE400PG8R,A,1,2,1,S,,DIRECT,0,,,,
0262BWEG420NB7Y80FCZKGCTE400PG8R,A,2,3,1,S,,DIRECT,0,,,,
0262BWEG420NB7Y80FCZKGCTE400PG8R,A,3,4,1,S,,DIRECT,0,,,,
0262BWEG420NB7Y80FCZKGCTE400PG8R,A,4,5,1,S,,DIRECT,0,SUM,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,1,2,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,2,3,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,3,4,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,4,5,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,5,6,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,6,7,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,7,8,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,8,9,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,9,10,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,10,11,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,11,12,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,12,13,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,13,14,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,14,15,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,15,16,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,16,17,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,17,18,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,18,19,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,19,20,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,20,21,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,21,22,1,S,,DIRECT,0,MOV,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,22,23,1,S,,DIRECT,0,,,,
026JC3JYWSH0J2X19FUD9NFIN3KZ62AD,A,23,24,1,S,,DIRECT,0,,,,
027TQJZQMF5ISEDH14HXOEWUYDG8NHGF,A,1,2,1,S,,CONSTANT,0,,,,
027TQJZQMF5ISEDH14HXOEWUYDG8NHGF,A,2,3,1,S,,DIRECT,0,,,,
027TQJZQMF5ISEDH14HXOEWUYDG8NHGF,A,3,4,1,S,,DIRECT,0,,,,
027TQJZQMF5ISEDH14HXOEWUYDG8NHGF,A,4,5,1,S,,DIRECT,0,,,,
027TQJZQMF5ISEDH14HXOEWUYDG8NHGF,A,6,7,1,S,,DIRECT,0,,,,
027TQJZQMF5ISEDH14HXOEWUYDG8NHGF,A,7,8,1,S,,DIRECT,0,,,,
02AD1HDFPFIOOPVKU68C8B19J1HQMEFI,A,1,2,1,T,,CONSTANT,0,MOV,,,
02AD1HDFPFIOOPVKU68C8B19J1HQMEFI,A,2,3,2,S,,DIRECT,0,,,,
02AD1HDFPFIOOPVKU68C8B19J1HQMEFI,A,3,4,2,S,,DIRECT,0,,,,
02AD1HDFPFIOOPVKU68C8B19J1HQMEFI,A,4,5,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,1,3,1,S,,DIRECT,0,,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,2,4,1,S,,DIRECT,0,,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,4,5,2,S,,DIRECT,0,,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,10,6,2,S,,DIRECT,0,,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,11,2,2,S,,HIERARCHY,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,12,7,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,13,8,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,14,9,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,15,10,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,16,11,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,17,12,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,18,13,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,19,14,2,S,,DIRECT,0,MOV,,,
02E5UBJRZ929JMXL7C1GUS4QHAIBF9TY,A,20,15,2,S,,DIRECT,0,MOV,,,
02F95QGZJ050YYW6FDUEP9ALTZ2O8DMC,A,1,2,1,S,,DIRECT,0,,,,
02F95QGZJ050YYW6FDUEP9ALTZ2O8DMC,A,2,3,1,S,,DIRECT,0,MOV,,,
02F95QGZJ050YYW6FDUEP9ALTZ2O8DMC,A,3,4,1,S,,DIRECT,0,MOV,,,
02F95QGZJ050YYW6FDUEP9ALTZ2O8DMC,A,4,5,1,S,,DIRECT,0,,,,
02F95QGZJ050YYW6FDUEP9ALTZ2O8DMC,A,5,6,1,S,,DIRECT,0,,,,
02F95QGZJ050YYW6FDUEP9ALTZ2O8DMC,A,6,7,1,S,,DIRECT,0,,,,
02HHCVHALM23EGJ740WZP1YCANOQLVP4,A,1,2,1,S,,DIRECT,0,MOV,,,
02HHCVHALM23EGJ740WZP1YCANOQLVP4,A,2,3,1,S,,DIRECT,0,MOV,,,
02HHCVHALM23EGJ740WZP1YCANOQLVP4,A,3,4,1,S,,DIRECT,0,MOV,,,
02HHCVHALM23EGJ740WZP1YCANOQLVP4,A,4,5,1,S,,DIRECT,0,,,,
02IJNB8N91VXL8HLFXR3LB4R15B4PJ3N,A,1,2,1,S,,DIRECT,0,,,,
02IJNB8N91VXL8HLFXR3LB4R15B4PJ3N,A,2,3,1,S,,DIRECT,0,MOV,,,
02IJNB8N91VXL8HLFXR3LB4R15B4PJ3N,A,3,4,1,S,,DIRECT,0,MOV,,,
02IJNB8N91VXL8HLFXR3LB4R15B4PJ3N,A,4,5,1,S,,DIRECT,0,MOV,,,
02IJNB8N91VXL8HLFXR3LB4R15B4PJ3N,A,5,12,2,T,,CONSTANT,0,MOV,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,1,2,1,S,,DIRECT,0,,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,2,3,1,S,,DIRECT,0,,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,3,4,1,S,,DIRECT,0,,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,4,5,1,S,,DIRECT,0,,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,5,6,1,S,,DIRECT,0,,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,6,7,1,S,,DIRECT,0,,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,7,8,1,S,,DIRECT,0,,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,8,9,1,S,,DIRECT,0,,,,
02JF96ES8XRS8RCUWSMNWDQQ9O6G6VOR,A,9,10,1,S,,DIRECT,0,SUM,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,1,2,1,S,,DIRECT,0,,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,2,3,1,S,,DIRECT,0,,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,3,4,1,S,,DIRECT,0,,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,4,5,1,S,,DIRECT,0,SUM,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,5,6,1,S,,DIRECT,0,SUM,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,6,7,1,S,,TIME,0,,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,7,8,1,S,,TIME,0,,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,8,9,1,S,,TIME,0,,,,
02LZSBL1OWHKVR4O634TH6AY5TXESEVE,A,10,11,1,S,,DIRECT,0,,,,
02R2NXFHMFTKX2SGVS7ZM41DXKO4X6UL,A,1,2,1,S,,DIRECT,0,,,,
02R2NXFHMFTKX2SGVS7ZM41DXKO4X6UL,A,2,6,1,S,,ADSO,0,MOV,,,
02R2NXFHMFTKX2SGVS7ZM41DXKO4X6UL,A,3,3,1,S,,DIRECT,0,MOV,,,
02R2NXFHMFTKX2SGVS7ZM41DXKO4X6UL,A,4,4,1,S,,DIRECT,0,MOV,,,
02R2NXFHMFTKX2SGVS7ZM41DXKO4X6UL,A,5,5,1,S,,DIRECT,0,MOV,,,
02R2NXFHMFTKX2SGVS7ZM41DXKO4X6UL,A,6,7,2,T,,CONSTANT,0,MOV,,,
02UM4U99SGXEMASQAHGYFVF3N4NJGDHD,A,1,2,1,T,,CONSTANT,0,MOV,,,
02UM4U99SGXEMASQAHGYFVF3N4NJGDHD,A,2,3,2,S,,DIRECT,0,,,,
02UM4U99SGXEMASQAHGYFVF3N4NJGDHD,A,3,4,2,S,,DIRECT,0,MOV,,,
02X9K8VFKMPLPK81PLUTKQKN26H866ZL,A,1,2,1,S,,DIRECT,0,,,,
02X9K8VFKMPLPK81PLUTKQKN26H866ZL,A,2,3,1,S,,DIRECT,0,MOV,,,
02X9K8VFKMPLPK81PLUTKQKN26H866ZL,A,3,4,1,S,,DIRECT,0,MOV,,,
02X9K8VFKMPLPK81PLUTKQKN26H866ZL,A,4,5,1,S,,DIRECT,0,MOV,,,
02X9K8VFKMPLPK81PLUTKQKN26H866ZL,A,5,6,1,S,,DIRECT,0,MOV,,,
02X9K8VFKMPLPK81PLUTKQKN26H866ZL,A,6,7,1,S,,DIRECT,0,MOV,,,
02X9K8VFKMPLPK81PLUTKQKN26H866ZL,A,7,8,2,T,,CONSTANT,0,MOV,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,1,2,1,S,,DIRECT,0,,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,2,3,1,S,,DIRECT,0,MOV,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,3,4,1,S,,DIRECT,0,MOV,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,4,5,1,S,,DIRECT,0,MOV,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,5,6,1,S,,DIRECT,0,MOV,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,6,7,1,S,,DIRECT,0,MOV,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,7,8,1,S,,DIRECT,0,MOV,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,8,9,1,S,,DIRECT,0,MOV,,,
03GJ5UG5NDU7B0VU7HW9MK91MSC68ZB6,A,9,10,1,S,,DIRECT,0,MOV,,,
03HS4ERRSUQL36RZQVFLXFPXS4MBIM30,A,1,2,1,S,,DIRECT,0,MOV,,,
03HS4ERRSUQL36RZQVFLXFPXS4MBIM30,A,2,3,1,S,,DIRECT,0,,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,1,2,1,S,,DIRECT,0,,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,2,3,1,S,,DIRECT,0,,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,3,4,1,S,,DIRECT,0,,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,4,5,1,S,,DIRECT,0,,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,5,6,1,S,,DIRECT,0,,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,6,7,1,S,,DIRECT,0,MOV,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,7,8,1,S,,DIRECT,0,MOV,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,8,9,1,S,,DIRECT,0,MOV,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,9,10,1,S,,DIRECT,0,MOV,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,10,11,1,S,,DIRECT,0,MOV,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,11,12,1,S,,DIRECT,0,MOV,,,
03JX2LCZ8MY4JVL17XNQC1I4O0Q24FU0,A,12,13,2,T,,CONSTANT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,1,2,1,T,,CONSTANT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,2,3,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,3,4,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,4,5,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,5,6,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,6,7,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,7,8,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,8,9,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,9,10,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,10,11,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,11,12,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,12,13,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,13,14,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,14,15,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,15,16,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,16,17,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,17,18,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,18,19,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,19,20,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,20,21,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,21,22,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,22,23,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,23,24,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,24,25,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,25,26,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,26,27,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,27,28,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,28,29,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,29,30,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,30,31,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,31,32,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,32,33,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,33,34,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,34,35,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,35,36,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,36,37,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,37,38,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,38,39,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,39,40,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,40,41,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,41,42,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,42,43,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,43,44,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,44,45,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,45,46,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,46,47,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,47,48,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,48,49,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,49,50,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,50,51,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,51,52,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,52,53,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,53,54,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,54,55,2,S,,DIRECT,0,MOV,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,55,56,2,S,,DIRECT,0,,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,56,57,2,S,,DIRECT,0,,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,57,58,2,S,,DIRECT,0,,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,58,59,2,S,,TIME,0,,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,59,1,2,S,,TIME,0,,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,60,60,2,S,,DIRECT,0,,,,
03KD2QRLXAFPRQCMRACUD2N0Y6LX33R8,A,61,61,2,S,,DIRECT,0,,,,
03KH8V6D18RN298L9RBFLDTOY30GMSWG,A,1,2,1,T,,CONSTANT,0,MOV,,,
03KH8V6D18RN298L9RBFLDTOY30GMSWG,A,2,3,2,S,,DIRECT,0,,,,
03KH8V6D18RN298L9RBFLDTOY30GMSWG,A,3,4,2,S,,DIRECT,0,MOV,,,
03KH8V6D18RN298L9RBFLDTOY30GMSWG,A,4,5,2,S,,DIRECT,0,MOV,,,
03KH8V6D18RN298L9RBFLDTOY30GMSWG,A,5,6,2,S,,DIRECT,0,MOV,,,
03LP8XDABLCV89Z2T2RUMHD2MXPHWAQL,A,1,2,1,S,,DIRECT,0,MOV,,,
03LP8XDABLCV89Z2T2RUMHD2MXPHWAQL,A,2,3,1,S,,DIRECT,0,,,,
03OY75UYALBYRKUGHGTHCL623BTUFVWN,A,1,2,1,S,,DIRECT,0,SUM,,,
03OY75UYALBYRKUGHGTHCL623BTUFVWN,A,2,3,1,S,,DIRECT,0,,,,
03OY75UYALBYRKUGHGTHCL623BTUFVWN,A,3,4,1,S,,DIRECT,0,,,,
03OY75UYALBYRKUGHGTHCL623BTUFVWN,A,4,5,1,S,,DIRECT,0,,,,
03OY75UYALBYRKUGHGTHCL623BTUFVWN,A,5,6,1,S,,TIME,0,,,,
