User Name,Report Name,Report Folder Path,Report Type,Is Scheduled,Last Execution Date,No. of Execution,Connection,Universe,Calculation View
user77,Forecast Report,/SAP Template/HR,WebI,1,2023-11-14 06:37:00,3,EXT_REPORT_CONN,U_INVENTORY,
user79,Production Plan,/User Folders/user79/Dashboards,WebI,1,2025-01-24 11:59:00,6,LEGACY_SYS,U_HR_MASTER,
user115,PO Details 16,/User Folders/user115/Analysis,WebI,1,2025-05-17 14:40:00,3,ECC_CONN,U_MANUFACTURING,
user169,Sales Summary 3,/SAP Template/Finance,WebI,1,2023-02-17 07:18:00,26,Move HANA ALL,U_INVENTORY,CV_INV
user22,Production Plan,/User Folders/user22/Reports,WebI,1,2023-03-04 05:50:00,5,BW HANA ALL,U_INVENTORY,CV_INV
user122,Inventory Snapshot,/SAP Template/Finance,Crystal,1,2025-08-30 02:42:00,16,BW HANA ALL,U_INVENTORY,CV_INV
user219,Customer Insights,/User Folders/user219/Analysis,Crystal,0,2023-02-20 13:57:00,9,API_GATEWAY,U_SALES_ANALYSIS,
user140,PO Details,/User Folders/user140/Dashboards,WebI,0,2023-04-29 15:58:00,7,LEGACY_SYS,U_HR_MASTER,
user155,Production Plan 11,/User Folders/user155/Analysis,Crystal,1,2025-03-08 23:31:00,6,EXT_REPORT_CONN,U_HR_MASTER,
user155,Production Plan,/User Folders/user155/Reports,WebI,1,2024-04-28 14:25:00,8,ECC_CONN,U_SALES_ANALYSIS,
user186,Capacity Planning,/User Folders/user186/Reports,WebI,1,2025-10-29 06:55:00,35,API_GATEWAY,U_SALES_ANALYSIS,
user14,Ticket Dashboard 17,/User Folders/user14/Dashboards,WebI,1,2024-03-28 08:24:00,3,Move HANA ALL,U_PROCUREMENT,CV_PO
user108,Sales Summary,/SAP Template/Manufacturing,WebI,0,2023-03-30 00:06:00,5,API_GATEWAY,U_HR_MASTER,
user37,Production Plan 15,/User Folders/user37/Dashboards,WebI,1,2023-04-24 02:28:00,30,Move HANA ALL,U_SERVICE,CV_SERV
user85,Inventory Snapshot,/User Folders/user85/Reports,WebI,0,2023-03-11 19:56:00,1,API_GATEWAY,U_SERVICE,
user112,Inventory Snapshot 3,/SAP Template/Sales,Crystal,1,2024-03-16 21:14:00,4,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user159,Forecast Report,/User Folders/user159/Analysis,Crystal,1,2024-08-24 22:38:00,2,ORACLE_LINK,U_FINANCIALS,CV_FIN
user86,Forecast Report,/User Folders/user86/Analysis,Crystal,1,2025-04-20 05:22:00,36,Move HANA ALL,U_FINANCIALS,CV_FIN
user11,Ticket Dashboard 8,/User Folders/user11/Analysis,Crystal,1,2025-04-26 11:07:00,3,HANA_CONN2,U_FINANCIALS,CV_FIN
user194,Forecast Report,/User Folders/user194/Analysis,WebI,0,2024-07-16 14:29:00,2,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user113,Forecast Report,/SAP Template/Manufacturing,WebI,0,2024-08-18 21:22:00,3,LEGACY_SYS,U_SALES_ANALYSIS,
user203,PO Details,/SAP Template/HR,Crystal,1,2023-09-02 19:34:00,2,API_GATEWAY,U_PROCUREMENT,
user184,Customer Insights,/SAP Template/Manufacturing,WebI,0,2023-11-21 19:06:00,6,XYZ,U_INVENTORY,CV_INV
user93,Sales Summary,/SAP Template/Manufacturing,WebI,0,2024-11-30 00:41:00,5,XYZ,U_SERVICE,CV_SERV
user7,Ticket Dashboard 2,/User Folders/user7/Dashboards,WebI,1,2023-11-10 08:07:00,3,BW HANA ALL,U_PROCUREMENT,CV_PO
user183,Ticket Dashboard,/User Folders/user183/Dashboards,Crystal,1,2023-12-10 14:38:00,3,EXT_REPORT_CONN,U_INVENTORY,
user79,Ticket Dashboard,/User Folders/user79/Dashboards,Crystal,1,2023-10-08 18:30:00,28,ECC_CONN,U_SALES_ANALYSIS,
user217,GL Trial Balance,/SAP Template/Finance,Crystal,0,2025-06-04 02:10:00,33,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user190,GL Trial Balance,/SAP Template/Inventory,WebI,1,2024-04-25 23:11:00,1,EXT_REPORT_CONN,U_SERVICE,
user181,Sales Summary,/User Folders/user181/Reports,Crystal,0,2023-05-25 06:58:00,5,ORACLE_LINK,U_SERVICE,CV_SERV
user92,Production Plan,/SAP Template/Sales,Crystal,0,2023-12-10 14:31:00,7,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user234,Production Plan,/User Folders/user234/Analysis,WebI,0,2025-11-27 11:02:00,18,EXT_REPORT_CONN,U_PRODUCTION,
user160,HR Attrition,/User Folders/user160/Reports,WebI,0,2024-10-24 19:47:00,9,ECC_CONN,U_FINANCIALS,
user239,GL Trial Balance,/User Folders/user239/Analysis,Crystal,0,2025-02-20 01:33:00,6,ECC_CONN,U_INVENTORY,
user16,Capacity Planning,/User Folders/user16/Dashboards,WebI,0,2024-06-06 02:17:00,5,ECC_CONN,U_SERVICE,
user128,PO Details 6,/User Folders/user128/Dashboards,Crystal,0,2025-11-19 01:55:00,5,ORACLE_LINK,U_SERVICE,CV_SERV
user12,Ticket Dashboard,/SAP Template/Inventory,Crystal,1,2025-06-23 17:19:00,17,BW HANA ALL,U_FINANCIALS,CV_FIN
user213,Ticket Dashboard,/User Folders/user213/Dashboards,Crystal,0,2024-07-08 10:47:00,8,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user10,Forecast Report,/User Folders/user10/Analysis,WebI,0,2025-04-14 15:47:00,38,ORACLE_LINK,U_HR_MASTER,CV_HR
user191,PO Details,/User Folders/user191/Dashboards,WebI,0,2025-04-06 05:31:00,6,EXT_REPORT_CONN,U_MANUFACTURING,
user238,Sales Summary,/User Folders/user238/Analysis,WebI,1,2025-12-03 01:42:00,8,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user230,Sales Summary,/User Folders/user230/Reports,WebI,0,2023-11-01 04:54:00,8,LEGACY_SYS,U_SERVICE,
user81,Inventory Snapshot 14,/User Folders/user81/Reports,WebI,1,2025-11-04 22:57:00,6,ECC_CONN,U_HR_MASTER,
user42,Customer Insights,/User Folders/user42/Dashboards,WebI,0,2025-04-14 00:30:00,27,HANA_CONN2,U_PROCUREMENT,CV_PO
user185,Ticket Dashboard,/User Folders/user185/Dashboards,Crystal,0,2025-12-07 10:55:00,94,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user237,HR Attrition,/User Folders/user237/Analysis,WebI,0,2024-06-02 03:17:00,1,EXT_REPORT_CONN,U_PROCUREMENT,
user131,Capacity Planning,/User Folders/user131/Analysis,WebI,1,2025-02-10 14:09:00,9,API_GATEWAY,U_FINANCIALS,
user93,Forecast Report,/User Folders/user93/Reports,Crystal,0,2024-01-18 09:36:00,3,API_GATEWAY,U_HR_MASTER,
user134,Inventory Snapshot 12,/User Folders/user134/Analysis,Crystal,1,2024-04-09 07:38:00,5,ORACLE_LINK,U_FINANCIALS,CV_FIN
user58,Capacity Planning 7,/User Folders/user58/Analysis,WebI,1,2025-11-20 08:53:00,7,XYZ,U_HR_MASTER,CV_HR
user95,Forecast Report,/User Folders/user95/Dashboards,Crystal,0,2025-04-28 02:30:00,6,EXT_REPORT_CONN,U_PROCUREMENT,
user232,Ticket Dashboard,/SAP Template/Inventory,Crystal,0,2023-05-20 22:31:00,8,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user63,PO Details,/SAP Template/HR,WebI,0,2024-08-21 06:53:00,9,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user31,Inventory Snapshot,/User Folders/user31/Analysis,Crystal,0,2025-06-25 19:48:00,4,HANA_CONN2,U_HR_MASTER,CV_HR
user49,Capacity Planning 7,/User Folders/user49/Reports,Crystal,1,2025-12-04 05:57:00,9,XYZ,U_SERVICE,CV_SERV
user212,Capacity Planning,/User Folders/user212/Dashboards,WebI,0,2023-01-31 04:48:00,4,API_GATEWAY,U_HR_MASTER,
user211,Customer Insights,/User Folders/user211/Dashboards,Crystal,1,2025-07-12 03:43:00,6,ECC_CONN,U_MANUFACTURING,
user89,Production Plan 12,/SAP Template/Inventory,Crystal,0,2024-01-25 13:44:00,10,HANA_CONN2,U_MANUFACTURING,CV_CAP
user133,Ticket Dashboard,/User Folders/user133/Dashboards,WebI,1,2024-10-04 11:58:00,11,ECC_CONN,U_HR_MASTER,
user142,Sales Summary 12,/SAP Template/Finance,Crystal,1,2025-08-10 03:21:00,3,LEGACY_SYS,U_PROCUREMENT,
user156,Inventory Snapshot 8,/User Folders/user156/Analysis,Crystal,1,2024-08-24 04:21:00,16,ECC_CONN,U_SALES_ANALYSIS,
user186,GL Trial Balance,/User Folders/user186/Analysis,WebI,0,2025-04-24 10:39:00,9,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user244,Forecast Report 2,/User Folders/user244/Dashboards,WebI,1,2025-06-23 14:54:00,11,ORACLE_LINK,U_PRODUCTION,CV_PROD
user202,Inventory Snapshot,/SAP Template/Finance,Crystal,0,2025-10-02 13:15:00,7,ECC_CONN,U_INVENTORY,
user107,HR Attrition,/User Folders/user107/Analysis,WebI,0,2024-08-12 04:08:00,3,EXT_REPORT_CONN,U_INVENTORY,
user41,Capacity Planning,/SAP Template/Manufacturing,WebI,0,2025-06-23 21:44:00,8,HANA_CONN2,U_PROCUREMENT,CV_PO
user96,Capacity Planning,/User Folders/user96/Dashboards,Crystal,1,2023-05-16 16:27:00,6,LEGACY_SYS,U_INVENTORY,
user206,Customer Insights,/SAP Template/Manufacturing,Crystal,0,2023-01-31 18:11:00,2,EXT_REPORT_CONN,U_HR_MASTER,
user6,PO Details,/SAP Template/Inventory,Crystal,0,2025-10-20 16:16:00,16,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user164,Inventory Snapshot,/User Folders/user164/Reports,Crystal,1,2024-01-12 02:55:00,6,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user113,Sales Summary,/SAP Template/Inventory,Crystal,0,2023-12-23 10:40:00,35,EXT_REPORT_CONN,U_SERVICE,
user145,Capacity Planning,/User Folders/user145/Dashboards,Crystal,0,2025-03-22 19:49:00,32,ECC_CONN,U_MANUFACTURING,
user142,Production Plan,/SAP Template/Sales,Crystal,1,2023-02-14 19:10:00,1,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user12,Production Plan,/User Folders/user12/Reports,Crystal,1,2023-03-26 08:53:00,8,HANA_CONN2,U_MANUFACTURING,CV_CAP
user103,Forecast Report,/User Folders/user103/Dashboards,WebI,1,2025-08-04 07:22:00,9,BW HANA ALL,U_MANUFACTURING,CV_CAP
user14,Forecast Report,/User Folders/user14/Analysis,WebI,1,2025-11-20 21:23:00,1,HANA_CONN2,U_HR_MASTER,CV_HR
user50,Capacity Planning,/SAP Template/HR,WebI,1,2023-02-26 11:55:00,1,XYZ,U_PRODUCTION,CV_PROD
user234,Production Plan,/SAP Template/HR,Crystal,1,2024-11-12 12:41:00,8,BW HANA ALL,U_PROCUREMENT,CV_PO
user145,Customer Insights,/SAP Template/Sales,WebI,0,2024-07-21 02:52:00,3,XYZ,U_FINANCIALS,CV_FIN
user82,Production Plan,/SAP Template/Finance,Crystal,1,2025-02-09 13:13:00,8,XYZ,U_PRODUCTION,CV_PROD
user134,Ticket Dashboard,/User Folders/user134/Dashboards,Crystal,1,2023-06-03 19:27:00,5,LEGACY_SYS,U_PRODUCTION,
user218,Capacity Planning,/SAP Template/Sales,WebI,0,2024-01-19 07:02:00,34,ORACLE_LINK,U_SERVICE,CV_SERV
user31,Forecast Report,/SAP Template/Manufacturing,WebI,1,2024-03-24 01:24:00,2,API_GATEWAY,U_SERVICE,
user5,Inventory Snapshot,/User Folders/user5/Reports,WebI,0,2023-07-14 18:21:00,24,ORACLE_LINK,U_INVENTORY,CV_INV
user208,Inventory Snapshot,/User Folders/user208/Dashboards,WebI,1,2023-02-24 11:12:00,5,BW HANA ALL,U_MANUFACTURING,CV_CAP
user89,Capacity Planning,/User Folders/user89/Dashboards,Crystal,1,2024-02-22 16:40:00,6,EXT_REPORT_CONN,U_SERVICE,
user89,Capacity Planning,/SAP Template/Inventory,Crystal,1,2024-01-13 16:26:00,11,API_GATEWAY,U_PRODUCTION,
user172,Customer Insights,/User Folders/user172/Dashboards,WebI,0,2025-09-27 23:58:00,6,API_GATEWAY,U_HR_MASTER,
user91,Sales Summary 17,/User Folders/user91/Dashboards,Crystal,1,2025-03-27 11:33:00,4,ECC_CONN,U_SALES_ANALYSIS,
user94,Capacity Planning,/User Folders/user94/Reports,Crystal,0,2023-03-16 06:05:00,1,BW HANA ALL,U_HR_MASTER,CV_HR
user2,Inventory Snapshot 16,/User Folders/user2/Dashboards,Crystal,1,2023-11-26 06:20:00,34,EXT_REPORT_CONN,U_PRODUCTION,
user85,PO Details,/User Folders/user85/Dashboards,Crystal,1,2025-09-16 19:04:00,3,XYZ,U_MANUFACTURING,CV_CAP
user68,Production Plan,/User Folders/user68/Reports,WebI,0,2025-03-14 14:22:00,31,ECC_CONN,U_PROCUREMENT,
user159,Forecast Report,/User Folders/user159/Reports,Crystal,1,2025-11-25 07:27:00,12,HANA_CONN2,U_MANUFACTURING,CV_CAP
user96,PO Details 19,/User Folders/user96/Dashboards,Crystal,1,2024-07-19 10:15:00,4,HANA_CONN2,U_MANUFACTURING,CV_CAP
user167,HR Attrition 8,/User Folders/user167/Reports,Crystal,0,2025-10-10 21:37:00,2,XYZ,U_PROCUREMENT,CV_PO
user173,Inventory Snapshot,/User Folders/user173/Dashboards,WebI,1,2023-02-01 19:19:00,16,ECC_CONN,U_MANUFACTURING,
user239,Capacity Planning,/User Folders/user239/Analysis,WebI,0,2025-12-09 09:50:00,2,HANA_CONN2,U_INVENTORY,CV_INV
user192,Inventory Snapshot,/User Folders/user192/Reports,Crystal,1,2023-12-15 10:24:00,6,Move HANA ALL,U_FINANCIALS,CV_FIN
user60,Capacity Planning,/User Folders/user60/Analysis,Crystal,0,2023-05-02 17:28:00,8,XYZ,U_PRODUCTION,CV_PROD
user235,GL Trial Balance,/User Folders/user235/Reports,Crystal,0,2025-07-07 00:56:00,6,Move HANA ALL,U_SERVICE,CV_SERV
user250,GL Trial Balance,/User Folders/user250/Dashboards,WebI,0,2023-08-25 04:58:00,15,ECC_CONN,U_MANUFACTURING,
user65,GL Trial Balance 8,/SAP Template/Sales,WebI,0,2024-02-02 07:30:00,14,Move HANA ALL,U_HR_MASTER,CV_HR
user208,Production Plan,/User Folders/user208/Reports,Crystal,1,2024-06-18 23:44:00,5,XYZ,U_PRODUCTION,CV_PROD
user97,GL Trial Balance,/User Folders/user97/Reports,Crystal,0,2024-12-08 21:32:00,6,Move HANA ALL,U_FINANCIALS,CV_FIN
user192,Inventory Snapshot,/User Folders/user192/Reports,Crystal,1,2023-08-30 10:50:00,2,HANA_CONN2,U_INVENTORY,CV_INV
user132,Production Plan,/User Folders/user132/Reports,Crystal,1,2023-05-16 08:44:00,39,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user77,Forecast Report,/User Folders/user77/Dashboards,Crystal,1,2025-11-13 20:44:00,5,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user184,Ticket Dashboard,/User Folders/user184/Dashboards,WebI,0,2023-02-08 15:40:00,6,ECC_CONN,U_SALES_ANALYSIS,
user177,Capacity Planning,/User Folders/user177/Dashboards,WebI,0,2024-09-21 14:58:00,5,ORACLE_LINK,U_PROCUREMENT,CV_PO
user59,Capacity Planning 9,/SAP Template/HR,WebI,0,2025-06-03 01:43:00,8,API_GATEWAY,U_HR_MASTER,
user81,Sales Summary,/User Folders/user81/Reports,Crystal,1,2024-07-14 09:13:00,1,Move HANA ALL,U_PROCUREMENT,CV_PO
user114,Ticket Dashboard,/User Folders/user114/Dashboards,Crystal,0,2024-11-26 19:56:00,4,BW HANA ALL,U_PRODUCTION,CV_PROD
user216,Ticket Dashboard,/User Folders/user216/Reports,Crystal,0,2024-05-06 06:55:00,8,API_GATEWAY,U_HR_MASTER,
user171,GL Trial Balance,/User Folders/user171/Analysis,WebI,0,2025-01-14 17:03:00,21,API_GATEWAY,U_SALES_ANALYSIS,
user90,Production Plan,/User Folders/user90/Dashboards,Crystal,1,2025-01-29 06:35:00,2,EXT_REPORT_CONN,U_MANUFACTURING,
user193,Inventory Snapshot 5,/SAP Template/Sales,Crystal,1,2025-05-08 04:34:00,3,XYZ,U_PROCUREMENT,CV_PO
user59,Forecast Report,/SAP Template/Sales,Crystal,1,2023-03-30 02:32:00,18,Move HANA ALL,U_FINANCIALS,CV_FIN
user69,GL Trial Balance,/SAP Template/Finance,WebI,0,2025-08-08 11:44:00,5,ECC_CONN,U_PRODUCTION,
user122,Forecast Report,/User Folders/user122/Dashboards,Crystal,1,2023-06-30 02:32:00,34,LEGACY_SYS,U_SALES_ANALYSIS,
user74,Customer Insights 8,/SAP Template/HR,Crystal,1,2023-04-22 09:20:00,9,ECC_CONN,U_HR_MASTER,
user204,PO Details,/SAP Template/Manufacturing,WebI,0,2024-04-09 10:00:00,1,XYZ,U_SERVICE,CV_SERV
user171,Sales Summary,/SAP Template/Manufacturing,WebI,1,2023-08-15 00:11:00,2,Move HANA ALL,U_MANUFACTURING,CV_CAP
user80,Production Plan,/User Folders/user80/Analysis,WebI,1,2025-10-03 22:37:00,1,Move HANA ALL,U_HR_MASTER,CV_HR
user194,Customer Insights,/User Folders/user194/Reports,WebI,0,2025-11-27 18:14:00,19,XYZ,U_SALES_ANALYSIS,CV_SLS
user194,Ticket Dashboard,/SAP Template/Finance,Crystal,1,2024-09-29 04:51:00,7,HANA_CONN2,U_HR_MASTER,CV_HR
user78,Inventory Snapshot,/SAP Template/Sales,WebI,1,2024-04-23 00:59:00,2,LEGACY_SYS,U_PRODUCTION,
user246,HR Attrition,/User Folders/user246/Analysis,Crystal,1,2025-02-27 07:55:00,9,BW HANA ALL,U_INVENTORY,CV_INV
user56,PO Details,/User Folders/user56/Analysis,Crystal,0,2023-12-30 13:10:00,7,BW HANA ALL,U_HR_MASTER,CV_HR
user42,Customer Insights,/User Folders/user42/Reports,Crystal,0,2024-02-10 14:30:00,6,Move HANA ALL,U_MANUFACTURING,CV_CAP
user184,Sales Summary,/User Folders/user184/Reports,Crystal,1,2025-05-22 09:20:00,4,HANA_CONN2,U_FINANCIALS,CV_FIN
user199,Ticket Dashboard,/User Folders/user199/Reports,Crystal,1,2023-12-30 18:32:00,32,LEGACY_SYS,U_PRODUCTION,
user173,PO Details,/SAP Template/Manufacturing,Crystal,0,2023-12-20 07:31:00,4,XYZ,U_PROCUREMENT,CV_PO
user112,HR Attrition 19,/SAP Template/Manufacturing,Crystal,1,2024-07-13 05:31:00,8,ECC_CONN,U_SERVICE,
user209,Sales Summary,/User Folders/user209/Analysis,WebI,1,2024-08-29 05:14:00,9,EXT_REPORT_CONN,U_MANUFACTURING,
user9,HR Attrition,/User Folders/user9/Dashboards,Crystal,0,2025-11-30 11:48:00,6,ECC_CONN,U_MANUFACTURING,
user203,Sales Summary,/User Folders/user203/Reports,WebI,1,2024-01-05 10:28:00,9,EXT_REPORT_CONN,U_HR_MASTER,
user43,GL Trial Balance 16,/SAP Template/Finance,WebI,0,2025-06-28 01:01:00,6,XYZ,U_PROCUREMENT,CV_PO
user114,HR Attrition,/User Folders/user114/Reports,WebI,1,2023-12-18 06:24:00,6,API_GATEWAY,U_INVENTORY,
user13,Sales Summary 17,/User Folders/user13/Analysis,WebI,1,2023-05-04 16:11:00,3,EXT_REPORT_CONN,U_HR_MASTER,
user46,Sales Summary,/User Folders/user46/Dashboards,WebI,1,2023-03-09 18:46:00,5,EXT_REPORT_CONN,U_FINANCIALS,
user13,Sales Summary,/SAP Template/Inventory,Crystal,1,2024-05-09 00:03:00,25,HANA_CONN2,U_SERVICE,CV_SERV
user123,HR Attrition,/User Folders/user123/Reports,Crystal,0,2024-01-12 14:56:00,4,ORACLE_LINK,U_FINANCIALS,CV_FIN
user81,Ticket Dashboard,/User Folders/user81/Dashboards,WebI,0,2025-02-08 01:53:00,21,XYZ,U_PROCUREMENT,CV_PO
user59,Production Plan,/User Folders/user59/Dashboards,WebI,0,2023-07-29 14:21:00,28,XYZ,U_SALES_ANALYSIS,CV_SLS
user206,Sales Summary 3,/User Folders/user206/Reports,WebI,0,2023-05-29 11:54:00,7,API_GATEWAY,U_HR_MASTER,
user10,PO Details,/User Folders/user10/Reports,WebI,1,2023-04-17 21:16:00,30,HANA_CONN2,U_PRODUCTION,CV_PROD
user75,Sales Summary,/User Folders/user75/Dashboards,WebI,1,2025-06-04 21:11:00,22,LEGACY_SYS,U_FINANCIALS,
user70,Inventory Snapshot,/User Folders/user70/Analysis,Crystal,1,2024-02-24 16:47:00,6,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user195,Sales Summary,/User Folders/user195/Analysis,WebI,1,2023-04-01 16:59:00,25,Move HANA ALL,U_INVENTORY,CV_INV
user17,HR Attrition 19,/User Folders/user17/Dashboards,Crystal,0,2025-01-14 02:31:00,10,Move HANA ALL,U_PROCUREMENT,CV_PO
user190,Capacity Planning,/User Folders/user190/Reports,Crystal,1,2024-04-30 21:11:00,39,XYZ,U_SALES_ANALYSIS,CV_SLS
user126,HR Attrition,/SAP Template/Finance,Crystal,0,2024-10-16 08:35:00,11,API_GATEWAY,U_INVENTORY,
user77,Sales Summary 5,/SAP Template/Finance,Crystal,0,2024-09-18 23:15:00,2,ORACLE_LINK,U_FINANCIALS,CV_FIN
user79,PO Details,/SAP Template/HR,WebI,1,2025-02-10 00:36:00,5,BW HANA ALL,U_SERVICE,CV_SERV
user245,Ticket Dashboard,/User Folders/user245/Analysis,Crystal,1,2023-06-05 08:29:00,8,LEGACY_SYS,U_SALES_ANALYSIS,
user44,GL Trial Balance,/User Folders/user44/Dashboards,Crystal,0,2025-07-22 14:04:00,1,XYZ,U_MANUFACTURING,CV_CAP
user239,Customer Insights,/User Folders/user239/Analysis,Crystal,0,2024-05-04 03:53:00,8,BW HANA ALL,U_FINANCIALS,CV_FIN
user171,Ticket Dashboard,/User Folders/user171/Dashboards,WebI,1,2025-10-06 04:04:00,24,HANA_CONN2,U_PRODUCTION,CV_PROD
user241,Ticket Dashboard,/User Folders/user241/Dashboards,Crystal,1,2024-07-18 20:14:00,9,API_GATEWAY,U_SERVICE,
user178,HR Attrition,/SAP Template/Inventory,Crystal,0,2025-10-11 07:14:00,39,LEGACY_SYS,U_FINANCIALS,
user239,Capacity Planning,/User Folders/user239/Dashboards,Crystal,0,2023-01-22 06:43:00,1,LEGACY_SYS,U_FINANCIALS,
user244,PO Details 8,/User Folders/user244/Analysis,Crystal,0,2023-10-23 03:12:00,8,LEGACY_SYS,U_MANUFACTURING,
user193,Production Plan,/SAP Template/Manufacturing,Crystal,1,2023-06-13 02:14:00,1,XYZ,U_SALES_ANALYSIS,CV_SLS
user85,Ticket Dashboard,/SAP Template/Manufacturing,Crystal,0,2025-01-12 18:55:00,2,API_GATEWAY,U_INVENTORY,
user197,Forecast Report,/User Folders/user197/Dashboards,WebI,0,2023-09-08 08:55:00,4,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user59,HR Attrition 4,/User Folders/user59/Analysis,Crystal,0,2023-11-17 14:39:00,8,HANA_CONN2,U_HR_MASTER,CV_HR
user57,Inventory Snapshot,/User Folders/user57/Analysis,WebI,0,2024-05-25 20:52:00,8,ORACLE_LINK,U_PROCUREMENT,CV_PO
user112,Customer Insights 5,/User Folders/user112/Analysis,WebI,1,2023-01-19 15:55:00,7,Move HANA ALL,U_INVENTORY,CV_INV
user140,Inventory Snapshot,/User Folders/user140/Dashboards,Crystal,0,2023-07-02 06:39:00,9,EXT_REPORT_CONN,U_SERVICE,
user106,Production Plan,/SAP Template/HR,WebI,1,2025-04-15 10:12:00,6,XYZ,U_PROCUREMENT,CV_PO
user229,Capacity Planning,/User Folders/user229/Reports,WebI,0,2024-09-29 16:03:00,2,API_GATEWAY,U_FINANCIALS,
user86,Inventory Snapshot,/User Folders/user86/Dashboards,WebI,1,2025-06-18 04:26:00,3,API_GATEWAY,U_FINANCIALS,
user26,Production Plan,/User Folders/user26/Analysis,WebI,1,2023-09-19 20:52:00,9,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user91,Production Plan,/User Folders/user91/Analysis,Crystal,0,2023-09-08 12:56:00,2,XYZ,U_SALES_ANALYSIS,CV_SLS
user142,Capacity Planning,/User Folders/user142/Dashboards,Crystal,0,2024-05-08 04:03:00,22,ECC_CONN,U_HR_MASTER,
user19,GL Trial Balance,/User Folders/user19/Dashboards,WebI,1,2025-11-06 05:53:00,3,XYZ,U_SERVICE,CV_SERV
user153,Production Plan 8,/User Folders/user153/Reports,WebI,0,2025-10-20 00:15:00,38,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user32,Sales Summary,/User Folders/user32/Reports,Crystal,1,2024-08-27 12:23:00,7,LEGACY_SYS,U_PROCUREMENT,
user160,HR Attrition,/SAP Template/Sales,WebI,0,2025-12-06 05:47:00,2,Move HANA ALL,U_HR_MASTER,CV_HR
user27,Forecast Report 20,/User Folders/user27/Reports,WebI,0,2023-09-07 02:46:00,8,XYZ,U_HR_MASTER,CV_HR
user173,Inventory Snapshot,/User Folders/user173/Analysis,Crystal,0,2023-07-24 23:11:00,8,BW HANA ALL,U_HR_MASTER,CV_HR
user16,PO Details,/SAP Template/Inventory,Crystal,1,2023-12-29 04:48:00,2,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user38,Production Plan,/User Folders/user38/Analysis,WebI,1,2023-09-19 14:19:00,4,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user166,Ticket Dashboard,/User Folders/user166/Analysis,WebI,1,2024-02-12 21:22:00,36,BW HANA ALL,U_MANUFACTURING,CV_CAP
user34,Production Plan,/User Folders/user34/Analysis,Crystal,1,2024-09-08 22:58:00,4,ECC_CONN,U_PRODUCTION,
user189,Production Plan,/SAP Template/Finance,Crystal,1,2023-01-22 09:11:00,2,EXT_REPORT_CONN,U_PRODUCTION,
user7,Inventory Snapshot,/User Folders/user7/Reports,Crystal,0,2023-05-27 09:15:00,4,API_GATEWAY,U_SERVICE,
user39,Ticket Dashboard,/User Folders/user39/Reports,Crystal,1,2023-02-16 10:21:00,9,Move HANA ALL,U_FINANCIALS,CV_FIN
user127,Ticket Dashboard,/User Folders/user127/Dashboards,Crystal,1,2023-11-09 01:39:00,1,ECC_CONN,U_PROCUREMENT,
user62,Forecast Report,/User Folders/user62/Analysis,Crystal,1,2023-02-24 06:17:00,6,API_GATEWAY,U_PROCUREMENT,
user207,Inventory Snapshot,/User Folders/user207/Analysis,Crystal,1,2024-06-05 14:06:00,28,API_GATEWAY,U_HR_MASTER,
user48,Capacity Planning,/User Folders/user48/Reports,WebI,1,2024-09-10 04:12:00,31,API_GATEWAY,U_SALES_ANALYSIS,
user62,Forecast Report 3,/SAP Template/Finance,WebI,1,2025-08-24 22:48:00,8,XYZ,U_INVENTORY,CV_INV
user131,GL Trial Balance,/User Folders/user131/Dashboards,WebI,1,2024-11-01 14:29:00,14,ECC_CONN,U_INVENTORY,
user191,Inventory Snapshot,/User Folders/user191/Reports,Crystal,0,2023-01-10 09:27:00,3,XYZ,U_INVENTORY,CV_INV
user211,Production Plan 11,/User Folders/user211/Dashboards,Crystal,1,2025-05-28 05:06:00,9,Move HANA ALL,U_HR_MASTER,CV_HR
user189,Capacity Planning,/User Folders/user189/Dashboards,WebI,1,2024-12-22 09:48:00,3,EXT_REPORT_CONN,U_PRODUCTION,
user131,Sales Summary,/User Folders/user131/Reports,Crystal,1,2025-11-26 21:31:00,11,API_GATEWAY,U_SERVICE,
